Date,CardID,Price
2024-01-12,249,11.76
2024-01-13,249,12.09
2024-01-14,249,9.95
2024-01-15,249,9.9
2024-01-16,249,10.07
2024-01-17,249,9.51
2024-01-18,249,9.86
2024-01-19,249,10.62
2024-01-20,249,10.2
2024-01-21,249,9.49
2024-01-22,249,10.08
2024-01-23,249,10.03
2024-01-24,249,9.96
2024-01-25,249,10.0
2024-01-26,249,9.66
2024-01-27,249,9.66
2024-01-01,860,3.32
2024-01-02,860,2.71
2024-01-03,860,2.39
2024-01-04,860,2.11
2024-01-05,860,2.08
2024-01-06,860,2.12
2024-01-07,860,2.11
2024-01-08,860,2.21
2024-01-09,860,2.11
2024-01-10,860,2.11
2024-01-11,860,2.02
2024-01-12,860,1.97
2024-01-13,860,1.99
2024-01-14,860,1.85
2024-01-15,860,1.8
2024-01-16,860,1.69
2024-01-17,860,1.83
2024-01-18,860,1.7
2024-01-19,860,1.71
2024-01-20,860,1.93
2024-01-21,860,1.84
2024-01-22,860,2.01
2024-01-23,860,2.01
2024-01-24,860,1.8
2024-01-25,860,1.73
2024-01-26,860,1.73
2024-01-27,860,1.73
2024-01-01,290,1.9
2024-01-02,290,1.84
2024-01-03,290,1.74
2024-01-04,290,1.61
2024-01-05,290,1.62
2024-01-06,290,1.62
2024-01-07,290,1.6
2024-01-08,290,1.5
2024-01-09,290,1.37
2024-01-10,290,1.27
2024-01-11,290,1.18
2024-01-12,290,1.13
2024-01-13,290,1.1
2024-01-14,290,1.1
2024-01-15,290,1.07
2024-01-16,290,0.93
2024-01-17,290,0.97
2024-01-18,290,0.97
2024-01-19,290,0.92
2024-01-20,290,0.92
2024-01-21,290,0.9
2024-01-22,290,0.91
2024-01-23,290,1.03
2024-01-24,290,1.03
2024-01-25,290,1.03
2024-01-26,290,1.13
2024-01-27,290,1.13
2024-01-01,485,5.29
2024-01-02,485,4.73
2024-01-03,485,4.38
2024-01-04,485,4.31
2024-01-05,485,4.5
2024-01-06,485,4.68
2024-01-07,485,4.97
2024-01-08,485,4.62
2024-01-09,485,4.61
2024-01-10,485,4.61
2024-01-11,485,4.74
2024-01-12,485,4.46
2024-01-13,485,4.45
2024-01-14,485,4.28
2024-01-15,485,4.19
2024-01-16,485,4.02
2024-01-17,485,3.88
2024-01-18,485,4.15
2024-01-19,485,4.28
2024-01-20,485,4.35
2024-01-21,485,3.73
2024-01-22,485,3.7
2024-01-23,485,3.66
2024-01-24,485,3.3
2024-01-25,485,3.27
2024-01-26,485,3.24
2024-01-27,485,3.24
2024-01-01,538,2.15
2024-01-02,538,2.16
2024-01-03,538,2.1
2024-01-04,538,2.1
2024-01-05,538,2.24
2024-01-06,538,2.29
2024-01-07,538,2.27
2024-01-08,538,2.1
2024-01-09,538,2.1
2024-01-10,538,2.1
2024-01-11,538,2.1
2024-01-12,538,2.13
2024-01-13,538,2.18
2024-01-14,538,2.15
2024-01-15,538,2.02
2024-01-16,538,2.21
2024-01-17,538,2.21
2024-01-18,538,2.21
2024-01-19,538,2.08
2024-01-20,538,2.04
2024-01-21,538,1.92
2024-01-22,538,2.17
2024-01-23,538,2.07
2024-01-24,538,2.05
2024-01-25,538,1.95
2024-01-26,538,1.79
2024-01-27,538,1.79
2024-01-01,535,0.002
2024-01-02,535,0.002
2024-01-03,535,0.002
2024-01-04,535,0.002
2024-01-05,535,0.002
2024-01-06,535,0.002
2024-01-07,535,0.002
2024-01-08,535,0.002
2024-01-09,535,0.002
2024-01-10,535,0.002
2024-01-11,535,0.002
2024-01-12,535,0.002
2024-01-13,535,0.002
2024-01-14,535,0.002
2024-01-15,535,0.002
2024-01-16,535,0.002
2024-01-17,535,0.002
2024-01-18,535,0.002
2024-01-19,535,0.002
2024-01-20,535,0.002
2024-01-21,535,0.002
2024-01-22,535,0.002
2024-01-23,535,0.002
2024-01-24,535,0.002
2024-01-25,535,0.002
2024-01-26,535,0.002
2024-01-27,535,0.002
2024-01-01,343,0.002
2024-01-02,343,0.002
2024-01-03,343,0.002
2024-01-04,343,0.002
2024-01-05,343,0.002
2024-01-06,343,0.002
2024-01-07,343,0.002
2024-01-08,343,0.002
2024-01-09,343,0.002
2024-01-10,343,0.002
2024-01-11,343,0.002
2024-01-12,343,0.002
2024-01-13,343,0.002
2024-01-14,343,0.002
2024-01-15,343,0.002
2024-01-16,343,0.002
2024-01-17,343,0.002
2024-01-18,343,0.002
2024-01-19,343,0.002
2024-01-20,343,0.002
2024-01-21,343,0.002
2024-01-22,343,0.002
2024-01-23,343,0.002
2024-01-24,343,0.002
2024-01-25,343,0.002
2024-01-26,343,0.002
2024-01-27,343,0.002
2024-01-01,223,5.62
2024-01-02,223,4.7
2024-01-03,223,3.78
2024-01-04,223,3.7
2024-01-05,223,4.0
2024-01-06,223,3.92
2024-01-07,223,4.11
2024-01-08,223,4.95
2024-01-09,223,4.42
2024-01-10,223,4.17
2024-01-11,223,4.43
2024-01-12,223,4.6
2024-01-13,223,4.59
2024-01-14,223,4.23
2024-01-15,223,3.55
2024-01-16,223,3.56
2024-01-17,223,3.77
2024-01-18,223,4.29
2024-01-19,223,4.33
2024-01-20,223,4.24
2024-01-21,223,3.85
2024-01-22,223,3.81
2024-01-23,223,3.47
2024-01-24,223,3.11
2024-01-25,223,3.06
2024-01-26,223,2.82
2024-01-27,223,2.82
2024-01-01,1828,0.002
2024-01-02,1828,0.002
2024-01-03,1828,0.002
2024-01-04,1828,0.002
2024-01-05,1828,0.002
2024-01-06,1828,0.002
2024-01-07,1828,0.002
2024-01-08,1828,0.002
2024-01-09,1828,0.002
2024-01-10,1828,0.002
2024-01-11,1828,0.002
2024-01-12,1828,0.002
2024-01-13,1828,0.002
2024-01-14,1828,0.002
2024-01-15,1828,0.002
2024-01-16,1828,0.002
2024-01-17,1828,0.002
2024-01-18,1828,0.002
2024-01-19,1828,0.002
2024-01-20,1828,0.002
2024-01-21,1828,0.002
2024-01-22,1828,0.002
2024-01-23,1828,0.002
2024-01-24,1828,0.002
2024-01-25,1828,0.002
2024-01-26,1828,0.002
2024-01-27,1828,0.002
2024-01-01,729,0.002
2024-01-02,729,0.002
2024-01-03,729,0.002
2024-01-04,729,0.002
2024-01-05,729,0.002
2024-01-06,729,0.002
2024-01-07,729,0.002
2024-01-08,729,0.002
2024-01-09,729,0.002
2024-01-10,729,0.002
2024-01-11,729,0.002
2024-01-12,729,0.002
2024-01-13,729,0.002
2024-01-14,729,0.002
2024-01-15,729,0.002
2024-01-16,729,0.002
2024-01-17,729,0.002
2024-01-18,729,0.002
2024-01-19,729,0.002
2024-01-20,729,0.002
2024-01-21,729,0.002
2024-01-22,729,0.002
2024-01-23,729,0.002
2024-01-24,729,0.002
2024-01-25,729,0.002
2024-01-26,729,0.002
2024-01-27,729,0.002
2024-01-01,1884,0.02
2024-01-02,1884,0.02
2024-01-03,1884,0.02
2024-01-04,1884,0.02
2024-01-05,1884,0.02
2024-01-06,1884,0.02
2024-01-07,1884,0.02
2024-01-08,1884,0.02
2024-01-09,1884,0.02
2024-01-10,1884,0.02
2024-01-11,1884,0.02
2024-01-12,1884,0.02
2024-01-13,1884,0.02
2024-01-14,1884,0.02
2024-01-15,1884,0.02
2024-01-16,1884,0.02
2024-01-17,1884,0.02
2024-01-18,1884,0.02
2024-01-19,1884,0.02
2024-01-20,1884,0.02
2024-01-21,1884,0.02
2024-01-22,1884,0.02
2024-01-23,1884,0.02
2024-01-24,1884,0.02
2024-01-25,1884,0.02
2024-01-26,1884,0.02
2024-01-27,1884,0.02
2024-01-01,996,0.003
2024-01-02,996,0.003
2024-01-03,996,0.003
2024-01-04,996,0.003
2024-01-05,996,0.003
2024-01-06,996,0.003
2024-01-07,996,0.003
2024-01-08,996,0.003
2024-01-09,996,0.003
2024-01-10,996,0.003
2024-01-11,996,0.003
2024-01-12,996,0.003
2024-01-13,996,0.003
2024-01-14,996,0.003
2024-01-15,996,0.003
2024-01-16,996,0.003
2024-01-17,996,0.003
2024-01-18,996,0.003
2024-01-19,996,0.003
2024-01-20,996,0.003
2024-01-21,996,0.003
2024-01-22,996,0.003
2024-01-23,996,0.003
2024-01-24,996,0.003
2024-01-25,996,0.003
2024-01-26,996,0.003
2024-01-27,996,0.003
2024-01-01,1107,3.62
2024-01-02,1107,3.52
2024-01-03,1107,3.31
2024-01-04,1107,3.1
2024-01-05,1107,3.09
2024-01-06,1107,3.14
2024-01-07,1107,3.31
2024-01-08,1107,3.45
2024-01-09,1107,3.53
2024-01-10,1107,3.53
2024-01-11,1107,3.41
2024-01-12,1107,3.31
2024-01-13,1107,3.31
2024-01-14,1107,3.31
2024-01-15,1107,3.31
2024-01-16,1107,3.31
2024-01-17,1107,3.31
2024-01-18,1107,3.31
2024-01-19,1107,3.16
2024-01-20,1107,3.09
2024-01-21,1107,3.09
2024-01-22,1107,3.37
2024-01-23,1107,3.3
2024-01-24,1107,3.21
2024-01-25,1107,3.25
2024-01-26,1107,3.31
2024-01-27,1107,3.31
2024-01-01,2111,0.006
2024-01-02,2111,0.006
2024-01-03,2111,0.006
2024-01-04,2111,0.006
2024-01-05,2111,0.006
2024-01-06,2111,0.006
2024-01-07,2111,0.006
2024-01-08,2111,0.006
2024-01-09,2111,0.006
2024-01-10,2111,0.006
2024-01-11,2111,0.006
2024-01-12,2111,0.006
2024-01-13,2111,0.006
2024-01-14,2111,0.006
2024-01-15,2111,0.006
2024-01-16,2111,0.006
2024-01-17,2111,0.006
2024-01-18,2111,0.006
2024-01-19,2111,0.006
2024-01-20,2111,0.006
2024-01-21,2111,0.006
2024-01-22,2111,0.006
2024-01-23,2111,0.006
2024-01-24,2111,0.006
2024-01-25,2111,0.006
2024-01-26,2111,0.006
2024-01-27,2111,0.006
2024-01-01,2037,0.003
2024-01-02,2037,0.003
2024-01-03,2037,0.003
2024-01-04,2037,0.003
2024-01-05,2037,0.003
2024-01-06,2037,0.003
2024-01-07,2037,0.003
2024-01-08,2037,0.003
2024-01-09,2037,0.003
2024-01-10,2037,0.003
2024-01-11,2037,0.003
2024-01-12,2037,0.003
2024-01-13,2037,0.003
2024-01-14,2037,0.003
2024-01-15,2037,0.003
2024-01-16,2037,0.003
2024-01-17,2037,0.003
2024-01-18,2037,0.003
2024-01-19,2037,0.003
2024-01-20,2037,0.003
2024-01-21,2037,0.003
2024-01-22,2037,0.003
2024-01-23,2037,0.003
2024-01-24,2037,0.003
2024-01-25,2037,0.003
2024-01-26,2037,0.003
2024-01-27,2037,0.003
2024-01-01,1685,0.003
2024-01-02,1685,0.003
2024-01-03,1685,0.003
2024-01-04,1685,0.003
2024-01-05,1685,0.003
2024-01-06,1685,0.003
2024-01-07,1685,0.003
2024-01-08,1685,0.003
2024-01-09,1685,0.003
2024-01-10,1685,0.003
2024-01-11,1685,0.003
2024-01-12,1685,0.003
2024-01-13,1685,0.003
2024-01-14,1685,0.003
2024-01-15,1685,0.003
2024-01-16,1685,0.003
2024-01-17,1685,0.003
2024-01-18,1685,0.003
2024-01-19,1685,0.003
2024-01-20,1685,0.003
2024-01-21,1685,0.003
2024-01-22,1685,0.003
2024-01-23,1685,0.003
2024-01-24,1685,0.003
2024-01-25,1685,0.003
2024-01-26,1685,0.003
2024-01-27,1685,0.003
2024-01-01,926,1.09
2024-01-02,926,0.65
2024-01-03,926,0.44
2024-01-04,926,0.62
2024-01-05,926,0.6
2024-01-06,926,0.61
2024-01-07,926,0.63
2024-01-08,926,0.68
2024-01-09,926,0.62
2024-01-10,926,0.62
2024-01-11,926,0.59
2024-01-12,926,0.55
2024-01-13,926,0.54
2024-01-14,926,0.46
2024-01-15,926,0.37
2024-01-16,926,0.33
2024-01-17,926,0.35
2024-01-18,926,0.42
2024-01-19,926,0.37
2024-01-20,926,0.3
2024-01-21,926,0.37
2024-01-22,926,0.38
2024-01-23,926,0.32
2024-01-24,926,0.31
2024-01-25,926,0.31
2024-01-26,926,0.25
2024-01-27,926,0.25
2024-01-01,1093,2.99
2024-01-02,1093,3.01
2024-01-03,1093,3.31
2024-01-04,1093,3.27
2024-01-05,1093,3.08
2024-01-06,1093,2.99
2024-01-07,1093,2.78
2024-01-08,1093,2.36
2024-01-09,1093,2.17
2024-01-10,1093,2.17
2024-01-11,1093,2.17
2024-01-12,1093,2.17
2024-01-13,1093,2.17
2024-01-14,1093,2.08
2024-01-15,1093,2.01
2024-01-16,1093,2.01
2024-01-17,1093,1.99
2024-01-18,1093,1.85
2024-01-19,1093,1.79
2024-01-20,1093,1.71
2024-01-21,1093,1.71
2024-01-22,1093,1.71
2024-01-23,1093,1.63
2024-01-24,1093,1.87
2024-01-25,1093,1.87
2024-01-26,1093,1.89
2024-01-27,1093,1.89
2024-01-01,1756,0.002
2024-01-02,1756,0.002
2024-01-03,1756,0.002
2024-01-04,1756,0.002
2024-01-05,1756,0.002
2024-01-06,1756,0.002
2024-01-07,1756,0.002
2024-01-08,1756,0.002
2024-01-09,1756,0.002
2024-01-10,1756,0.002
2024-01-11,1756,0.002
2024-01-12,1756,0.002
2024-01-13,1756,0.002
2024-01-14,1756,0.002
2024-01-15,1756,0.002
2024-01-16,1756,0.002
2024-01-17,1756,0.002
2024-01-18,1756,0.002
2024-01-19,1756,0.002
2024-01-20,1756,0.002
2024-01-21,1756,0.002
2024-01-22,1756,0.002
2024-01-23,1756,0.002
2024-01-24,1756,0.002
2024-01-25,1756,0.002
2024-01-26,1756,0.002
2024-01-27,1756,0.002
2024-01-01,870,0.003
2024-01-02,870,0.003
2024-01-03,870,0.003
2024-01-04,870,0.003
2024-01-05,870,0.003
2024-01-06,870,0.003
2024-01-07,870,0.003
2024-01-08,870,0.003
2024-01-09,870,0.003
2024-01-10,870,0.003
2024-01-11,870,0.003
2024-01-12,870,0.003
2024-01-13,870,0.003
2024-01-14,870,0.003
2024-01-15,870,0.003
2024-01-16,870,0.003
2024-01-17,870,0.003
2024-01-18,870,0.003
2024-01-19,870,0.003
2024-01-20,870,0.003
2024-01-21,870,0.003
2024-01-22,870,0.003
2024-01-23,870,0.003
2024-01-24,870,0.003
2024-01-25,870,0.003
2024-01-26,870,0.003
2024-01-27,870,0.003
2024-01-01,1354,0.003
2024-01-02,1354,0.003
2024-01-03,1354,0.003
2024-01-04,1354,0.003
2024-01-05,1354,0.003
2024-01-06,1354,0.003
2024-01-07,1354,0.003
2024-01-08,1354,0.003
2024-01-09,1354,0.003
2024-01-10,1354,0.003
2024-01-11,1354,0.003
2024-01-12,1354,0.003
2024-01-13,1354,0.003
2024-01-14,1354,0.003
2024-01-15,1354,0.003
2024-01-16,1354,0.003
2024-01-17,1354,0.003
2024-01-18,1354,0.003
2024-01-19,1354,0.003
2024-01-20,1354,0.003
2024-01-21,1354,0.003
2024-01-22,1354,0.003
2024-01-23,1354,0.003
2024-01-24,1354,0.003
2024-01-25,1354,0.003
2024-01-26,1354,0.003
2024-01-27,1354,0.003
2024-01-01,1575,0.002
2024-01-02,1575,0.002
2024-01-03,1575,0.002
2024-01-04,1575,0.002
2024-01-05,1575,0.002
2024-01-06,1575,0.002
2024-01-07,1575,0.002
2024-01-08,1575,0.002
2024-01-09,1575,0.002
2024-01-10,1575,0.002
2024-01-11,1575,0.002
2024-01-12,1575,0.002
2024-01-13,1575,0.002
2024-01-14,1575,0.002
2024-01-15,1575,0.002
2024-01-16,1575,0.002
2024-01-17,1575,0.002
2024-01-18,1575,0.002
2024-01-19,1575,0.002
2024-01-20,1575,0.002
2024-01-21,1575,0.002
2024-01-22,1575,0.002
2024-01-23,1575,0.002
2024-01-24,1575,0.002
2024-01-25,1575,0.002
2024-01-26,1575,0.002
2024-01-27,1575,0.002
2024-01-01,507,0.002
2024-01-02,507,0.002
2024-01-03,507,0.002
2024-01-04,507,0.002
2024-01-05,507,0.002
2024-01-06,507,0.002
2024-01-07,507,0.002
2024-01-08,507,0.002
2024-01-09,507,0.002
2024-01-10,507,0.002
2024-01-11,507,0.002
2024-01-12,507,0.002
2024-01-13,507,0.002
2024-01-14,507,0.002
2024-01-15,507,0.002
2024-01-16,507,0.002
2024-01-17,507,0.002
2024-01-18,507,0.002
2024-01-19,507,0.002
2024-01-20,507,0.002
2024-01-21,507,0.002
2024-01-22,507,0.002
2024-01-23,507,0.002
2024-01-24,507,0.002
2024-01-25,507,0.002
2024-01-26,507,0.002
2024-01-27,507,0.002
2024-01-01,851,0.02
2024-01-02,851,0.02
2024-01-03,851,0.02
2024-01-04,851,0.02
2024-01-05,851,0.02
2024-01-06,851,0.02
2024-01-07,851,0.02
2024-01-08,851,0.02
2024-01-09,851,0.02
2024-01-10,851,0.02
2024-01-11,851,0.02
2024-01-12,851,0.02
2024-01-13,851,0.02
2024-01-14,851,0.02
2024-01-15,851,0.02
2024-01-16,851,0.02
2024-01-17,851,0.02
2024-01-18,851,0.02
2024-01-19,851,0.02
2024-01-20,851,0.02
2024-01-21,851,0.02
2024-01-22,851,0.02
2024-01-23,851,0.02
2024-01-24,851,0.02
2024-01-25,851,0.02
2024-01-26,851,0.02
2024-01-27,851,0.02
2024-01-01,1568,0.009
2024-01-02,1568,0.009
2024-01-03,1568,0.009
2024-01-04,1568,0.009
2024-01-05,1568,0.009
2024-01-06,1568,0.009
2024-01-07,1568,0.009
2024-01-08,1568,0.009
2024-01-09,1568,0.008
2024-01-10,1568,0.009
2024-01-11,1568,0.009
2024-01-12,1568,0.009
2024-01-13,1568,0.009
2024-01-14,1568,0.009
2024-01-15,1568,0.009
2024-01-16,1568,0.009
2024-01-17,1568,0.009
2024-01-18,1568,0.009
2024-01-19,1568,0.009
2024-01-20,1568,0.009
2024-01-21,1568,0.009
2024-01-22,1568,0.007
2024-01-23,1568,0.007
2024-01-24,1568,0.007
2024-01-25,1568,0.007
2024-01-26,1568,0.007
2024-01-27,1568,0.007
2024-01-01,2086,0.003
2024-01-02,2086,0.003
2024-01-03,2086,0.003
2024-01-04,2086,0.003
2024-01-05,2086,0.003
2024-01-06,2086,0.003
2024-01-07,2086,0.003
2024-01-08,2086,0.003
2024-01-09,2086,0.003
2024-01-10,2086,0.003
2024-01-11,2086,0.003
2024-01-12,2086,0.003
2024-01-13,2086,0.003
2024-01-14,2086,0.003
2024-01-15,2086,0.003
2024-01-16,2086,0.003
2024-01-17,2086,0.003
2024-01-18,2086,0.003
2024-01-19,2086,0.003
2024-01-20,2086,0.003
2024-01-21,2086,0.003
2024-01-22,2086,0.003
2024-01-23,2086,0.003
2024-01-24,2086,0.003
2024-01-25,2086,0.003
2024-01-26,2086,0.003
2024-01-27,2086,0.003
2024-01-01,1186,0.002
2024-01-02,1186,0.002
2024-01-03,1186,0.002
2024-01-04,1186,0.002
2024-01-05,1186,0.002
2024-01-06,1186,0.002
2024-01-07,1186,0.002
2024-01-08,1186,0.002
2024-01-09,1186,0.002
2024-01-10,1186,0.002
2024-01-11,1186,0.002
2024-01-12,1186,0.002
2024-01-13,1186,0.002
2024-01-14,1186,0.002
2024-01-15,1186,0.002
2024-01-16,1186,0.002
2024-01-17,1186,0.002
2024-01-18,1186,0.002
2024-01-19,1186,0.002
2024-01-20,1186,0.002
2024-01-21,1186,0.002
2024-01-22,1186,0.002
2024-01-23,1186,0.002
2024-01-24,1186,0.002
2024-01-25,1186,0.002
2024-01-26,1186,0.002
2024-01-27,1186,0.002
2024-01-01,1992,0.002
2024-01-02,1992,0.002
2024-01-03,1992,0.002
2024-01-04,1992,0.002
2024-01-05,1992,0.002
2024-01-06,1992,0.002
2024-01-07,1992,0.002
2024-01-08,1992,0.002
2024-01-09,1992,0.002
2024-01-10,1992,0.002
2024-01-11,1992,0.002
2024-01-12,1992,0.002
2024-01-13,1992,0.002
2024-01-14,1992,0.002
2024-01-15,1992,0.002
2024-01-16,1992,0.002
2024-01-17,1992,0.002
2024-01-18,1992,0.002
2024-01-19,1992,0.002
2024-01-20,1992,0.002
2024-01-21,1992,0.002
2024-01-22,1992,0.002
2024-01-23,1992,0.002
2024-01-24,1992,0.002
2024-01-25,1992,0.002
2024-01-26,1992,0.002
2024-01-27,1992,0.002
2024-01-01,125,0.003
2024-01-02,125,0.003
2024-01-03,125,0.003
2024-01-04,125,0.003
2024-01-05,125,0.003
2024-01-06,125,0.003
2024-01-07,125,0.003
2024-01-08,125,0.003
2024-01-09,125,0.003
2024-01-10,125,0.003
2024-01-11,125,0.003
2024-01-12,125,0.003
2024-01-13,125,0.003
2024-01-14,125,0.003
2024-01-15,125,0.003
2024-01-16,125,0.003
2024-01-17,125,0.003
2024-01-18,125,0.003
2024-01-19,125,0.003
2024-01-20,125,0.003
2024-01-21,125,0.003
2024-01-22,125,0.003
2024-01-23,125,0.003
2024-01-24,125,0.003
2024-01-25,125,0.003
2024-01-26,125,0.003
2024-01-27,125,0.003
2024-01-01,446,0.002
2024-01-02,446,0.002
2024-01-03,446,0.002
2024-01-04,446,0.002
2024-01-05,446,0.002
2024-01-06,446,0.002
2024-01-07,446,0.002
2024-01-08,446,0.002
2024-01-09,446,0.002
2024-01-10,446,0.002
2024-01-11,446,0.002
2024-01-12,446,0.002
2024-01-13,446,0.002
2024-01-14,446,0.002
2024-01-15,446,0.002
2024-01-16,446,0.002
2024-01-17,446,0.002
2024-01-18,446,0.002
2024-01-19,446,0.002
2024-01-20,446,0.002
2024-01-21,446,0.002
2024-01-22,446,0.002
2024-01-23,446,0.002
2024-01-24,446,0.002
2024-01-25,446,0.002
2024-01-26,446,0.002
2024-01-27,446,0.002
2024-01-01,1744,0.003
2024-01-02,1744,0.003
2024-01-03,1744,0.003
2024-01-04,1744,0.003
2024-01-05,1744,0.003
2024-01-06,1744,0.003
2024-01-07,1744,0.003
2024-01-08,1744,0.003
2024-01-09,1744,0.003
2024-01-10,1744,0.003
2024-01-11,1744,0.003
2024-01-12,1744,0.003
2024-01-13,1744,0.003
2024-01-14,1744,0.003
2024-01-15,1744,0.003
2024-01-16,1744,0.003
2024-01-17,1744,0.003
2024-01-18,1744,0.003
2024-01-19,1744,0.003
2024-01-20,1744,0.003
2024-01-21,1744,0.003
2024-01-22,1744,0.003
2024-01-23,1744,0.003
2024-01-24,1744,0.003
2024-01-25,1744,0.003
2024-01-26,1744,0.003
2024-01-27,1744,0.003
2024-01-01,1975,0.002
2024-01-02,1975,0.002
2024-01-03,1975,0.002
2024-01-04,1975,0.002
2024-01-05,1975,0.002
2024-01-06,1975,0.002
2024-01-07,1975,0.002
2024-01-08,1975,0.002
2024-01-09,1975,0.002
2024-01-10,1975,0.002
2024-01-11,1975,0.002
2024-01-12,1975,0.002
2024-01-13,1975,0.002
2024-01-14,1975,0.002
2024-01-15,1975,0.002
2024-01-16,1975,0.002
2024-01-17,1975,0.002
2024-01-18,1975,0.002
2024-01-19,1975,0.002
2024-01-20,1975,0.002
2024-01-21,1975,0.002
2024-01-22,1975,0.002
2024-01-23,1975,0.002
2024-01-24,1975,0.002
2024-01-25,1975,0.002
2024-01-26,1975,0.002
2024-01-27,1975,0.002
2024-01-01,542,0.06
2024-01-02,542,0.06
2024-01-03,542,0.06
2024-01-04,542,0.06
2024-01-05,542,0.06
2024-01-06,542,0.05
2024-01-07,542,0.06
2024-01-08,542,0.05
2024-01-09,542,0.05
2024-01-10,542,0.05
2024-01-11,542,0.05
2024-01-12,542,0.05
2024-01-13,542,0.04
2024-01-14,542,0.04
2024-01-15,542,0.04
2024-01-16,542,0.04
2024-01-17,542,0.04
2024-01-18,542,0.04
2024-01-19,542,0.04
2024-01-20,542,0.04
2024-01-21,542,0.04
2024-01-22,542,0.04
2024-01-23,542,0.04
2024-01-24,542,0.04
2024-01-25,542,0.04
2024-01-26,542,0.04
2024-01-27,542,0.04
2024-01-01,1057,0.002
2024-01-02,1057,0.002
2024-01-03,1057,0.002
2024-01-04,1057,0.002
2024-01-05,1057,0.002
2024-01-06,1057,0.002
2024-01-07,1057,0.002
2024-01-08,1057,0.002
2024-01-09,1057,0.002
2024-01-10,1057,0.002
2024-01-11,1057,0.002
2024-01-12,1057,0.002
2024-01-13,1057,0.002
2024-01-14,1057,0.002
2024-01-15,1057,0.002
2024-01-16,1057,0.002
2024-01-17,1057,0.002
2024-01-18,1057,0.002
2024-01-19,1057,0.002
2024-01-20,1057,0.002
2024-01-21,1057,0.002
2024-01-22,1057,0.002
2024-01-23,1057,0.002
2024-01-24,1057,0.002
2024-01-25,1057,0.002
2024-01-26,1057,0.002
2024-01-27,1057,0.002
2024-01-01,1993,0.003
2024-01-02,1993,0.003
2024-01-03,1993,0.003
2024-01-04,1993,0.003
2024-01-05,1993,0.003
2024-01-06,1993,0.003
2024-01-07,1993,0.003
2024-01-08,1993,0.003
2024-01-09,1993,0.003
2024-01-10,1993,0.003
2024-01-11,1993,0.003
2024-01-12,1993,0.003
2024-01-13,1993,0.003
2024-01-14,1993,0.003
2024-01-15,1993,0.003
2024-01-16,1993,0.003
2024-01-17,1993,0.003
2024-01-18,1993,0.003
2024-01-19,1993,0.003
2024-01-20,1993,0.003
2024-01-21,1993,0.003
2024-01-22,1993,0.003
2024-01-23,1993,0.003
2024-01-24,1993,0.003
2024-01-25,1993,0.003
2024-01-26,1993,0.003
2024-01-27,1993,0.003
2024-01-01,1081,0.002
2024-01-02,1081,0.002
2024-01-03,1081,0.002
2024-01-04,1081,0.002
2024-01-05,1081,0.002
2024-01-06,1081,0.002
2024-01-07,1081,0.002
2024-01-08,1081,0.002
2024-01-09,1081,0.002
2024-01-10,1081,0.002
2024-01-11,1081,0.002
2024-01-12,1081,0.002
2024-01-13,1081,0.002
2024-01-14,1081,0.002
2024-01-15,1081,0.002
2024-01-16,1081,0.002
2024-01-17,1081,0.002
2024-01-18,1081,0.002
2024-01-19,1081,0.002
2024-01-20,1081,0.002
2024-01-21,1081,0.002
2024-01-22,1081,0.002
2024-01-23,1081,0.002
2024-01-24,1081,0.002
2024-01-25,1081,0.002
2024-01-26,1081,0.002
2024-01-27,1081,0.002
2024-01-01,431,0.003
2024-01-02,431,0.003
2024-01-03,431,0.003
2024-01-04,431,0.003
2024-01-05,431,0.003
2024-01-06,431,0.003
2024-01-07,431,0.003
2024-01-08,431,0.003
2024-01-09,431,0.003
2024-01-10,431,0.003
2024-01-11,431,0.003
2024-01-12,431,0.003
2024-01-13,431,0.003
2024-01-14,431,0.003
2024-01-15,431,0.003
2024-01-16,431,0.003
2024-01-17,431,0.003
2024-01-18,431,0.003
2024-01-19,431,0.003
2024-01-20,431,0.003
2024-01-21,431,0.003
2024-01-22,431,0.003
2024-01-23,431,0.003
2024-01-24,431,0.003
2024-01-25,431,0.003
2024-01-26,431,0.003
2024-01-27,431,0.003
2024-01-01,1075,0.12
2024-01-02,1075,0.11
2024-01-03,1075,0.09
2024-01-04,1075,0.09
2024-01-05,1075,0.09
2024-01-06,1075,0.09
2024-01-07,1075,0.09
2024-01-08,1075,0.08
2024-01-09,1075,0.08
2024-01-10,1075,0.08
2024-01-11,1075,0.07
2024-01-12,1075,0.08
2024-01-13,1075,0.08
2024-01-14,1075,0.08
2024-01-15,1075,0.08
2024-01-16,1075,0.08
2024-01-17,1075,0.08
2024-01-18,1075,0.07
2024-01-19,1075,0.07
2024-01-20,1075,0.07
2024-01-21,1075,0.07
2024-01-22,1075,0.06
2024-01-23,1075,0.05
2024-01-24,1075,0.06
2024-01-25,1075,0.07
2024-01-26,1075,0.07
2024-01-27,1075,0.07
2024-01-01,595,1.22
2024-01-02,595,1.07
2024-01-03,595,1.05
2024-01-04,595,0.93
2024-01-05,595,0.71
2024-01-06,595,0.61
2024-01-07,595,0.59
2024-01-08,595,0.46
2024-01-09,595,0.37
2024-01-10,595,0.31
2024-01-11,595,0.24
2024-01-12,595,0.2
2024-01-13,595,0.21
2024-01-14,595,0.31
2024-01-15,595,0.26
2024-01-16,595,0.27
2024-01-17,595,0.28
2024-01-18,595,0.25
2024-01-19,595,0.25
